event_ts_timezone,cycle_time,act_missed,act_wrong_seq,activities,worker_presence,worker_absent,process_time,idle_time,target_cycle_time,batch_size,device_id,product_code,product_description,cm_site,building_floor_line,station_name,qpl,line_side,shift,op_id
2022-04-14 09:08:30,43.57306728202355,1,1,"{'1': {'event_ts_time_zone': 1649927275, 'time': 8.56774233991254, 'name': '01_waiting', 'sequence': 1, 'lean': 'NVA', 'target_time': 10}, '2': {'event_ts_time_zone': 1649927276, 'time': 0.9439259869242111, 'name': '02_pick up', 'sequence': 2, 'lean': 'RNVA', 'target_time': 1}, '3': {'event_ts_time_zone': 1649927279, 'time': 2.944237759310308, 'name': '03_place on fixture', 'sequence': 3, 'lean': 'RNVA', 'target_time': 2.5}, '4': {'event_ts_time_zone': 1649927281, 'time': 2.690358956568174, 'name': '04_pick up tool', 'sequence': 4, 'lean': 'RNVA', 'target_time': 2.5}, '5': {'event_ts_time_zone': 1649927283, 'time': 1.2883144638313382, 'name': '05_pick up screw', 'sequence': 5, 'lean': 'RNVA', 'target_time': 1}, '6': {'event_ts_time_zone': 1649927291, 'time': 8.689750926200606, 'name': '06_place scew', 'sequence': 6, 'lean': 'VA', 'target_time': 5}, '7': {'event_ts_time_zone': 1649927302, 'time': 10.437438375223074, 'name': '07_screw operation', 'sequence': 7, 'lean': 'VA', 'target_time': 10}, '8': {'event_ts_time_zone': 1649927303, 'time': 1.329759476375009, 'name': '08_put back tool', 'sequence': 8, 'lean': 'RNVA', 'target_time': 1}, '9': {'event_ts_time_zone': 1649927306, 'time': 2.499204114956002, 'name': '09_remove from fixture', 'sequence': 9, 'lean': 'RNVA', 'target_time': 3}, '10': {'event_ts_time_zone': 1649927308, 'time': 2.510628117083071, 'name': '10_inspection', 'sequence': 10, 'lean': 'RNVA', 'target_time': 3}, '11': {'event_ts_time_zone': 1649927310, 'time': 1.671706765639212, 'name': '11_return item', 'sequence': 11, 'lean': 'RNVA', 'target_time': 1}}",43.57306728202355,0,-1,-1,40.0,1,0123,phone2022,A12345678,LXKS,C02-2FT-02,AE-33,2,A,0700-1800,2-0700-1800
2022-04-14 09:09:15,45.73711221472873,1,1,"{'1': {'event_ts_time_zone': 1649927321, 'time': 11.312098935901943, 'name': '01_waiting', 'sequence': 1, 'lean': 'NVA', 'target_time': 10}, '2': {'event_ts_time_zone': 1649927322, 'time': 0.9856888210442026, 'name': '02_pick up', 'sequence': 2, 'lean': 'RNVA', 'target_time': 1}, '3': {'event_ts_time_zone': 1649927324, 'time': 2.5094633963659727, 'name': '03_place on fixture', 'sequence': 3, 'lean': 'RNVA', 'target_time': 2.5}, '4': {'event_ts_time_zone': 1649927328, 'time': 3.006177668586493, 'name': '04_pick up tool', 'sequence': 4, 'lean': 'RNVA', 'target_time': 2.5}, '5': {'event_ts_time_zone': 1649927329, 'time': 1.013637551807114, 'name': '05_pick up screw', 'sequence': 5, 'lean': 'RNVA', 'target_time': 1}, '6': {'event_ts_time_zone': 1649927333, 'time': 4.088408191874895, 'name': '06_place scew', 'sequence': 6, 'lean': 'VA', 'target_time': 5}, '7': {'event_ts_time_zone': 1649927347, 'time': 14.872813665558294, 'name': '07_screw operation', 'sequence': 7, 'lean': 'VA', 'target_time': 10}, '8': {'event_ts_time_zone': 1649927348, 'time': 0.8322220354109757, 'name': '08_put back tool', 'sequence': 8, 'lean': 'RNVA', 'target_time': 1}, '9': {'event_ts_time_zone': 1649927351, 'time': 3.133584192054333, 'name': '09_remove from fixture', 'sequence': 9, 'lean': 'RNVA', 'target_time': 3}, '10': {'event_ts_time_zone': 1649927355, 'time': 3.091348567043633, 'name': '10_inspection', 'sequence': 10, 'lean': 'RNVA', 'target_time': 3}, '11': {'event_ts_time_zone': 1649927355, 'time': 0.89166918908087, 'name': '11_return item', 'sequence': 11, 'lean': 'RNVA', 'target_time': 1}}",45.73711221472873,0,-1,-1,40.0,1,0123,phone2022,A12345678,LXKS,C02-2FT-02,AE-33,2,A,0700-1800,2-0700-1800
2022-04-14 09:10:07,51.21704383236005,0,0,"{'1': {'event_ts_time_zone': 1649927365, 'time': 9.633081060179027, 'name': '01_waiting', 'sequence': 1, 'lean': 'NVA', 'target_time': 10}, '2': {'event_ts_time_zone': 1649927366, 'time': 0.833148388782464, 'name': '02_pick up', 'sequence': 2, 'lean': 'RNVA', 'target_time': 1}, '3': {'event_ts_time_zone': 1649927369, 'time': 2.791420637635743, 'name': '03_place on fixture', 'sequence': 3, 'lean': 'RNVA', 'target_time': 2.5}, '4': {'event_ts_time_zone': 1649927372, 'time': 3.111529282231489, 'name': '04_pick up tool', 'sequence': 4, 'lean': 'RNVA', 'target_time': 2.5}, '5': {'event_ts_time_zone': 1649927373, 'time': 0.934511216335256, 'name': '05_pick up screw', 'sequence': 5, 'lean': 'RNVA', 'target_time': 1}, '6': {'event_ts_time_zone': 1649927379, 'time': 5.872321232057958, 'name': '06_place scew', 'sequence': 6, 'lean': 'VA', 'target_time': 5}, '7': {'event_ts_time_zone': 1649927399, 'time': 20.147624676296317, 'name': '07_screw operation', 'sequence': 7, 'lean': 'VA', 'target_time': 10}, '8': {'event_ts_time_zone': nan, 'time': nan, 'name': nan, 'sequence': nan, 'lean': nan, 'target_time': nan}, '9': {'event_ts_time_zone': 1649927401, 'time': 2.6873844627066936, 'name': '09_remove from fixture', 'sequence': 8, 'lean': 'RNVA', 'target_time': 3}, '10': {'event_ts_time_zone': 1649927405, 'time': 3.952390143519535, 'name': '10_inspection', 'sequence': 9, 'lean': 'RNVA', 'target_time': 3}, '11': {'event_ts_time_zone': 1649927407, 'time': 1.2536327326155552, 'name': '11_return item', 'sequence': 10, 'lean': 'RNVA', 'target_time': 1}}",51.21704383236005,0,-1,-1,40.0,1,0123,phone2022,A12345678,LXKS,C02-2FT-02,AE-33,2,A,0700-1800,2-0700-1800
2022-04-14 09:10:47,40.53782403257236,1,1,"{'1': {'event_ts_time_zone': 1649927416, 'time': 9.401726155162967, 'name': '01_waiting', 'sequence': 1, 'lean': 'NVA', 'target_time': 10}, '2': {'event_ts_time_zone': 1649927417, 'time': 1.0809913495114418, 'name': '02_pick up', 'sequence': 2, 'lean': 'RNVA', 'target_time': 1}, '3': {'event_ts_time_zone': 1649927419, 'time': 2.1111425170413867, 'name': '03_place on fixture', 'sequence': 3, 'lean': 'RNVA', 'target_time': 2.5}, '4': {'event_ts_time_zone': 1649927421, 'time': 2.162744429937878, 'name': '04_pick up tool', 'sequence': 4, 'lean': 'RNVA', 'target_time': 2.5}, '5': {'event_ts_time_zone': 1649927422, 'time': 0.9135224104587156, 'name': '05_pick up screw', 'sequence': 5, 'lean': 'RNVA', 'target_time': 1}, '6': {'event_ts_time_zone': 1649927430, 'time': 7.427058496514546, 'name': '06_place scew', 'sequence': 6, 'lean': 'VA', 'target_time': 5}, '7': {'event_ts_time_zone': 1649927439, 'time': 9.536671070542772, 'name': '07_screw operation', 'sequence': 7, 'lean': 'VA', 'target_time': 10}, '8': {'event_ts_time_zone': 1649927441, 'time': 1.3183706037932157, 'name': '08_put back tool', 'sequence': 8, 'lean': 'RNVA', 'target_time': 1}, '9': {'event_ts_time_zone': 1649927443, 'time': 2.6971298963853445, 'name': '09_remove from fixture', 'sequence': 9, 'lean': 'RNVA', 'target_time': 3}, '10': {'event_ts_time_zone': 1649927446, 'time': 3.041650963361798, 'name': '10_inspection', 'sequence': 10, 'lean': 'RNVA', 'target_time': 3}, '11': {'event_ts_time_zone': 1649927447, 'time': 0.8468161398623082, 'name': '11_return item', 'sequence': 11, 'lean': 'RNVA', 'target_time': 1}}",40.53782403257236,0,-1,-1,40.0,1,0123,phone2022,A12345678,LXKS,C02-2FT-02,AE-33,2,A,0700-1800,2-0700-1800
2022-04-14 09:11:26,38.8737397053589,0,0,"{'1': {'event_ts_time_zone': 1649927458, 'time': 11.040320563400474, 'name': '01_waiting', 'sequence': 1, 'lean': 'NVA', 'target_time': 10}, '2': {'event_ts_time_zone': 1649927459, 'time': 1.026269645011651, 'name': '02_pick up', 'sequence': 2, 'lean': 'RNVA', 'target_time': 1}, '3': {'event_ts_time_zone': 1649927461, 'time': 2.179072832613516, 'name': '03_place on fixture', 'sequence': 3, 'lean': 'RNVA', 'target_time': 2.5}, '4': {'event_ts_time_zone': 1649927464, 'time': 2.286641687079999, 'name': '04_pick up tool', 'sequence': 4, 'lean': 'RNVA', 'target_time': 2.5}, '5': {'event_ts_time_zone': nan, 'time': nan, 'name': nan, 'sequence': nan, 'lean': nan, 'target_time': nan}, '6': {'event_ts_time_zone': 1649927470, 'time': 6.287596672102277, 'name': '06_place scew', 'sequence': 5, 'lean': 'VA', 'target_time': 5}, '7': {'event_ts_time_zone': 1649927480, 'time': 10.045318093026186, 'name': '07_screw operation', 'sequence': 6, 'lean': 'VA', 'target_time': 10}, '8': {'event_ts_time_zone': 1649927481, 'time': 0.9132668521096653, 'name': '08_put back tool', 'sequence': 7, 'lean': 'RNVA', 'target_time': 1}, '9': {'event_ts_time_zone': 1649927484, 'time': 2.8917386200888395, 'name': '09_remove from fixture', 'sequence': 8, 'lean': 'RNVA', 'target_time': 3}, '10': {'event_ts_time_zone': nan, 'time': nan, 'name': nan, 'sequence': nan, 'lean': nan, 'target_time': nan}, '11': {'event_ts_time_zone': 1649927486, 'time': 2.2035147399262884, 'name': '11_return item', 'sequence': 9, 'lean': 'RNVA', 'target_time': 1}}",38.8737397053589,0,-1,-1,40.0,1,0123,phone2022,A12345678,LXKS,C02-2FT-02,AE-33,2,A,0700-1800,2-0700-1800
2022-04-14 09:12:09,42.9032801278009,1,1,"{'1': {'event_ts_time_zone': 1649927497, 'time': 11.341106076933315, 'name': '01_waiting', 'sequence': 1, 'lean': 'NVA', 'target_time': 10}, '2': {'event_ts_time_zone': 1649927499, 'time': 1.1146097465192033, 'name': '02_pick up', 'sequence': 2, 'lean': 'RNVA', 'target_time': 1}, '3': {'event_ts_time_zone': 1649927501, 'time': 2.1993581542791505, 'name': '03_place on fixture', 'sequence': 3, 'lean': 'RNVA', 'target_time': 2.5}, '4': {'event_ts_time_zone': 1649927504, 'time': 3.009034437644282, 'name': '04_pick up tool', 'sequence': 4, 'lean': 'RNVA', 'target_time': 2.5}, '5': {'event_ts_time_zone': 1649927505, 'time': 1.1755444233317203, 'name': '05_pick up screw', 'sequence': 5, 'lean': 'RNVA', 'target_time': 1}, '6': {'event_ts_time_zone': 1649927509, 'time': 4.603764366766281, 'name': '06_place scew', 'sequence': 6, 'lean': 'VA', 'target_time': 5}, '7': {'event_ts_time_zone': 1649927522, 'time': 12.066274426833024, 'name': '07_screw operation', 'sequence': 7, 'lean': 'VA', 'target_time': 10}, '8': {'event_ts_time_zone': 1649927523, 'time': 1.0167317883058455, 'name': '08_put back tool', 'sequence': 8, 'lean': 'RNVA', 'target_time': 1}, '9': {'event_ts_time_zone': 1649927525, 'time': 2.62725252779546, 'name': '09_remove from fixture', 'sequence': 9, 'lean': 'RNVA', 'target_time': 3}, '10': {'event_ts_time_zone': 1649927528, 'time': 2.8430498546182004, 'name': '10_inspection', 'sequence': 10, 'lean': 'RNVA', 'target_time': 3}, '11': {'event_ts_time_zone': 1649927529, 'time': 0.9065543247744086, 'name': '11_return item', 'sequence': 11, 'lean': 'RNVA', 'target_time': 1}}",42.9032801278009,0,-1,-1,40.0,1,0123,phone2022,A12345678,LXKS,C02-2FT-02,AE-33,2,A,0700-1800,2-0700-1800
2022-04-14 09:13:01,52.18075095140886,1,1,"{'1': {'event_ts_time_zone': 1649927543, 'time': 14.494484735571554, 'name': '01_waiting', 'sequence': 1, 'lean': 'NVA', 'target_time': 10}, '2': {'event_ts_time_zone': 1649927545, 'time': 1.4301643010225522, 'name': '02_pick up', 'sequence': 2, 'lean': 'RNVA', 'target_time': 1}, '3': {'event_ts_time_zone': 1649927547, 'time': 2.292428772965715, 'name': '03_place on fixture', 'sequence': 3, 'lean': 'RNVA', 'target_time': 2.5}, '4': {'event_ts_time_zone': 1649927551, 'time': 3.3471244563145346, 'name': '04_pick up tool', 'sequence': 4, 'lean': 'RNVA', 'target_time': 2.5}, '5': {'event_ts_time_zone': 1649927551, 'time': 0.9562448212323972, 'name': '05_pick up screw', 'sequence': 5, 'lean': 'RNVA', 'target_time': 1}, '6': {'event_ts_time_zone': 1649927558, 'time': 6.265855341037634, 'name': '06_place scew', 'sequence': 6, 'lean': 'VA', 'target_time': 5}, '7': {'event_ts_time_zone': 1649927571, 'time': 13.157134498463318, 'name': '07_screw operation', 'sequence': 7, 'lean': 'VA', 'target_time': 10}, '8': {'event_ts_time_zone': 1649927572, 'time': 0.8775469724397985, 'name': '08_put back tool', 'sequence': 8, 'lean': 'RNVA', 'target_time': 1}, '9': {'event_ts_time_zone': 1649927575, 'time': 3.4100467112155384, 'name': '09_remove from fixture', 'sequence': 9, 'lean': 'RNVA', 'target_time': 3}, '10': {'event_ts_time_zone': 1649927579, 'time': 4.294412445231631, 'name': '10_inspection', 'sequence': 10, 'lean': 'RNVA', 'target_time': 3}, '11': {'event_ts_time_zone': 1649927581, 'time': 1.6553078959141978, 'name': '11_return item', 'sequence': 11, 'lean': 'RNVA', 'target_time': 1}}",52.18075095140886,0,-1,-1,40.0,1,0123,phone2022,A12345678,LXKS,C02-2FT-02,AE-33,2,A,0700-1800,2-0700-1800
2022-04-14 09:13:40,39.23169688777578,0,0,"{'1': {'event_ts_time_zone': 1649927591, 'time': 9.696738117083752, 'name': '01_waiting', 'sequence': 1, 'lean': 'NVA', 'target_time': 10}, '2': {'event_ts_time_zone': 1649927593, 'time': 2.5137161557464007, 'name': '02_pick up', 'sequence': 2, 'lean': 'RNVA', 'target_time': 1}, '3': {'event_ts_time_zone': 1649927596, 'time': 2.5067071447770166, 'name': '03_place on fixture', 'sequence': 3, 'lean': 'RNVA', 'target_time': 2.5}, '4': {'event_ts_time_zone': 1649927598, 'time': 2.1545432669017375, 'name': '04_pick up tool', 'sequence': 4, 'lean': 'RNVA', 'target_time': 2.5}, '5': {'event_ts_time_zone': nan, 'time': nan, 'name': nan, 'sequence': nan, 'lean': nan, 'target_time': nan}, '6': {'event_ts_time_zone': 1649927604, 'time': 5.775981949552413, 'name': '06_place scew', 'sequence': 5, 'lean': 'VA', 'target_time': 5}, '7': {'event_ts_time_zone': 1649927612, 'time': 8.17102626794115, 'name': '07_screw operation', 'sequence': 6, 'lean': 'VA', 'target_time': 10}, '8': {'event_ts_time_zone': 1649927613, 'time': 0.9545509354346495, 'name': '08_put back tool', 'sequence': 7, 'lean': 'RNVA', 'target_time': 1}, '9': {'event_ts_time_zone': 1649927617, 'time': 3.5902922324296007, 'name': '09_remove from fixture', 'sequence': 8, 'lean': 'RNVA', 'target_time': 3}, '10': {'event_ts_time_zone': 1649927619, 'time': 2.9872884785315352, 'name': '10_inspection', 'sequence': 9, 'lean': 'RNVA', 'target_time': 3}, '11': {'event_ts_time_zone': 1649927620, 'time': 0.8808523393775314, 'name': '11_return item', 'sequence': 10, 'lean': 'RNVA', 'target_time': 1}}",39.23169688777578,0,-1,-1,40.0,1,0123,phone2022,A12345678,LXKS,C02-2FT-02,AE-33,2,A,0700-1800,2-0700-1800
2022-04-14 09:14:36,55.80463847639379,0,0,"{'1': {'event_ts_time_zone': 1649927633, 'time': 12.749283970254751, 'name': '01_waiting', 'sequence': 1, 'lean': 'NVA', 'target_time': 10}, '2': {'event_ts_time_zone': 1649927635, 'time': 1.9015260439568629, 'name': '02_pick up', 'sequence': 2, 'lean': 'RNVA', 'target_time': 1}, '3': {'event_ts_time_zone': 1649927641, 'time': 5.859849067062539, 'name': '03_place on fixture', 'sequence': 3, 'lean': 'RNVA', 'target_time': 2.5}, '4': {'event_ts_time_zone': 1649927646, 'time': 4.663534986785512, 'name': '04_pick up tool', 'sequence': 4, 'lean': 'RNVA', 'target_time': 2.5}, '5': {'event_ts_time_zone': 1649927647, 'time': 1.0328916078196957, 'name': '05_pick up screw', 'sequence': 5, 'lean': 'RNVA', 'target_time': 1}, '6': {'event_ts_time_zone': 1649927651, 'time': 4.454921814620271, 'name': '06_place scew', 'sequence': 6, 'lean': 'VA', 'target_time': 5}, '7': {'event_ts_time_zone': 1649927671, 'time': 19.768811124001722, 'name': '07_screw operation', 'sequence': 7, 'lean': 'VA', 'target_time': 10}, '8': {'event_ts_time_zone': 1649927672, 'time': 1.233862890106101, 'name': '08_put back tool', 'sequence': 8, 'lean': 'RNVA', 'target_time': 1}, '9': {'event_ts_time_zone': 1649927675, 'time': 3.0089447687665962, 'name': '09_remove from fixture', 'sequence': 9, 'lean': 'RNVA', 'target_time': 3}, '10': {'event_ts_time_zone': nan, 'time': nan, 'name': nan, 'sequence': nan, 'lean': nan, 'target_time': nan}, '11': {'event_ts_time_zone': 1649927676, 'time': 1.1310122030197276, 'name': '11_return item', 'sequence': 10, 'lean': 'RNVA', 'target_time': 1}}",55.80463847639379,0,-1,-1,40.0,1,0123,phone2022,A12345678,LXKS,C02-2FT-02,AE-33,2,A,0700-1800,2-0700-1800
2022-04-14 09:15:15,38.593836522611646,1,1,"{'1': {'event_ts_time_zone': 1649927686, 'time': 9.859005742581056, 'name': '01_waiting', 'sequence': 1, 'lean': 'NVA', 'target_time': 10}, '2': {'event_ts_time_zone': 1649927687, 'time': 0.8099573279216582, 'name': '02_pick up', 'sequence': 2, 'lean': 'RNVA', 'target_time': 1}, '3': {'event_ts_time_zone': 1649927689, 'time': 2.53629696103793, 'name': '03_place on fixture', 'sequence': 3, 'lean': 'RNVA', 'target_time': 2.5}, '4': {'event_ts_time_zone': 1649927691, 'time': 2.020601471635664, 'name': '04_pick up tool', 'sequence': 4, 'lean': 'RNVA', 'target_time': 2.5}, '5': {'event_ts_time_zone': 1649927692, 'time': 0.957072161620018, 'name': '05_pick up screw', 'sequence': 5, 'lean': 'RNVA', 'target_time': 1}, '6': {'event_ts_time_zone': 1649927696, 'time': 4.006389479390495, 'name': '06_place scew', 'sequence': 6, 'lean': 'VA', 'target_time': 5}, '7': {'event_ts_time_zone': 1649927706, 'time': 10.011402299755456, 'name': '07_screw operation', 'sequence': 7, 'lean': 'VA', 'target_time': 10}, '8': {'event_ts_time_zone': 1649927707, 'time': 0.9716764824843985, 'name': '08_put back tool', 'sequence': 8, 'lean': 'RNVA', 'target_time': 1}, '9': {'event_ts_time_zone': 1649927711, 'time': 3.427928911151531, 'name': '09_remove from fixture', 'sequence': 9, 'lean': 'RNVA', 'target_time': 3}, '10': {'event_ts_time_zone': 1649927714, 'time': 2.794765437210358, 'name': '10_inspection', 'sequence': 10, 'lean': 'RNVA', 'target_time': 3}, '11': {'event_ts_time_zone': 1649927715, 'time': 1.198740247823082, 'name': '11_return item', 'sequence': 11, 'lean': 'RNVA', 'target_time': 1}}",38.593836522611646,0,-1,-1,40.0,1,0123,phone2022,A12345678,LXKS,C02-2FT-02,AE-33,2,A,0700-1800,2-0700-1800
2022-04-14 09:16:03,48.121689420337475,1,1,"{'1': {'event_ts_time_zone': 1649927723, 'time': 8.225464881944843, 'name': '01_waiting', 'sequence': 1, 'lean': 'NVA', 'target_time': 10}, '2': {'event_ts_time_zone': 1649927724, 'time': 1.2716659095134255, 'name': '02_pick up', 'sequence': 2, 'lean': 'RNVA', 'target_time': 1}, '3': {'event_ts_time_zone': 1649927727, 'time': 2.4204796616316533, 'name': '03_place on fixture', 'sequence': 3, 'lean': 'RNVA', 'target_time': 2.5}, '4': {'event_ts_time_zone': 1649927729, 'time': 2.3099378216421624, 'name': '04_pick up tool', 'sequence': 4, 'lean': 'RNVA', 'target_time': 2.5}, '5': {'event_ts_time_zone': 1649927730, 'time': 1.057362064910867, 'name': '05_pick up screw', 'sequence': 5, 'lean': 'RNVA', 'target_time': 1}, '6': {'event_ts_time_zone': 1649927738, 'time': 7.642052885966586, 'name': '06_place scew', 'sequence': 6, 'lean': 'VA', 'target_time': 5}, '7': {'event_ts_time_zone': 1649927750, 'time': 11.832587572710299, 'name': '07_screw operation', 'sequence': 7, 'lean': 'VA', 'target_time': 10}, '8': {'event_ts_time_zone': 1649927751, 'time': 1.4899329882472487, 'name': '08_put back tool', 'sequence': 8, 'lean': 'RNVA', 'target_time': 1}, '9': {'event_ts_time_zone': 1649927756, 'time': 4.672989802819246, 'name': '09_remove from fixture', 'sequence': 9, 'lean': 'RNVA', 'target_time': 3}, '10': {'event_ts_time_zone': 1649927762, 'time': 5.846477904838966, 'name': '10_inspection', 'sequence': 10, 'lean': 'RNVA', 'target_time': 3}, '11': {'event_ts_time_zone': 1649927763, 'time': 1.352737926112184, 'name': '11_return item', 'sequence': 11, 'lean': 'RNVA', 'target_time': 1}}",48.121689420337475,0,-1,-1,40.0,1,0123,phone2022,A12345678,LXKS,C02-2FT-02,AE-33,2,A,0700-1800,2-0700-1800
2022-04-14 09:16:57,54.32757379466911,1,1,"{'1': {'event_ts_time_zone': 1649927781, 'time': 17.981052501526044, 'name': '01_waiting', 'sequence': 1, 'lean': 'NVA', 'target_time': 10}, '2': {'event_ts_time_zone': 1649927782, 'time': 0.9165273661221877, 'name': '02_pick up', 'sequence': 2, 'lean': 'RNVA', 'target_time': 1}, '3': {'event_ts_time_zone': 1649927785, 'time': 3.119505107294639, 'name': '03_place on fixture', 'sequence': 3, 'lean': 'RNVA', 'target_time': 2.5}, '4': {'event_ts_time_zone': 1649927787, 'time': 2.5777911415552723, 'name': '04_pick up tool', 'sequence': 4, 'lean': 'RNVA', 'target_time': 2.5}, '5': {'event_ts_time_zone': 1649927788, 'time': 0.9996909215218395, 'name': '05_pick up screw', 'sequence': 5, 'lean': 'RNVA', 'target_time': 1}, '6': {'event_ts_time_zone': 1649927798, 'time': 9.106837993258575, 'name': '06_place scew', 'sequence': 6, 'lean': 'VA', 'target_time': 5}, '7': {'event_ts_time_zone': 1649927809, 'time': 11.787858553751228, 'name': '07_screw operation', 'sequence': 7, 'lean': 'VA', 'target_time': 10}, '8': {'event_ts_time_zone': 1649927810, 'time': 0.8590677292466764, 'name': '08_put back tool', 'sequence': 8, 'lean': 'RNVA', 'target_time': 1}, '9': {'event_ts_time_zone': 1649927813, 'time': 2.947584522047702, 'name': '09_remove from fixture', 'sequence': 9, 'lean': 'RNVA', 'target_time': 3}, '10': {'event_ts_time_zone': 1649927816, 'time': 3.069402586239585, 'name': '10_inspection', 'sequence': 10, 'lean': 'RNVA', 'target_time': 3}, '11': {'event_ts_time_zone': 1649927817, 'time': 0.9622553721053552, 'name': '11_return item', 'sequence': 11, 'lean': 'RNVA', 'target_time': 1}}",54.32757379466911,0,-1,-1,40.0,1,0123,phone2022,A12345678,LXKS,C02-2FT-02,AE-33,2,A,0700-1800,2-0700-1800
2022-04-14 09:17:52,54.728647570800696,0,0,"{'1': {'event_ts_time_zone': 1649927826, 'time': 9.137851951021077, 'name': '01_waiting', 'sequence': 1, 'lean': 'NVA', 'target_time': 10}, '2': {'event_ts_time_zone': 1649927827, 'time': 1.0034878487524217, 'name': '02_pick up', 'sequence': 2, 'lean': 'RNVA', 'target_time': 1}, '3': {'event_ts_time_zone': 1649927830, 'time': 2.6597899580762707, 'name': '03_place on fixture', 'sequence': 3, 'lean': 'RNVA', 'target_time': 2.5}, '4': {'event_ts_time_zone': 1649927834, 'time': 3.9072370552834164, 'name': '04_pick up tool', 'sequence': 4, 'lean': 'RNVA', 'target_time': 2.5}, '5': {'event_ts_time_zone': nan, 'time': nan, 'name': nan, 'sequence': nan, 'lean': nan, 'target_time': nan}, '6': {'event_ts_time_zone': 1649927847, 'time': 13.312901669025434, 'name': '06_place scew', 'sequence': 5, 'lean': 'VA', 'target_time': 5}, '7': {'event_ts_time_zone': 1649927862, 'time': 15.08947860710456, 'name': '07_screw operation', 'sequence': 6, 'lean': 'VA', 'target_time': 10}, '8': {'event_ts_time_zone': 1649927864, 'time': 1.2477287146339697, 'name': '08_put back tool', 'sequence': 7, 'lean': 'RNVA', 'target_time': 1}, '9': {'event_ts_time_zone': 1649927868, 'time': 4.000399232894315, 'name': '09_remove from fixture', 'sequence': 8, 'lean': 'RNVA', 'target_time': 3}, '10': {'event_ts_time_zone': 1649927870, 'time': 2.617451041666005, 'name': '10_inspection', 'sequence': 9, 'lean': 'RNVA', 'target_time': 3}, '11': {'event_ts_time_zone': 1649927872, 'time': 1.7523214923432207, 'name': '11_return item', 'sequence': 10, 'lean': 'RNVA', 'target_time': 1}}",54.728647570800696,0,-1,-1,40.0,1,0123,phone2022,A12345678,LXKS,C02-2FT-02,AE-33,2,A,0700-1800,2-0700-1800
2022-04-14 09:18:37,44.82667804208516,1,1,"{'1': {'event_ts_time_zone': 1649927880, 'time': 8.535037688820816, 'name': '01_waiting', 'sequence': 1, 'lean': 'NVA', 'target_time': 10}, '2': {'event_ts_time_zone': 1649927881, 'time': 0.9613841455865719, 'name': '02_pick up', 'sequence': 2, 'lean': 'RNVA', 'target_time': 1}, '3': {'event_ts_time_zone': 1649927884, 'time': 2.91779485192554, 'name': '03_place on fixture', 'sequence': 3, 'lean': 'RNVA', 'target_time': 2.5}, '4': {'event_ts_time_zone': 1649927888, 'time': 3.743201690246998, 'name': '04_pick up tool', 'sequence': 4, 'lean': 'RNVA', 'target_time': 2.5}, '5': {'event_ts_time_zone': 1649927889, 'time': 0.9370605409676668, 'name': '05_pick up screw', 'sequence': 5, 'lean': 'RNVA', 'target_time': 1}, '6': {'event_ts_time_zone': 1649927894, 'time': 4.819880595273538, 'name': '06_place scew', 'sequence': 6, 'lean': 'VA', 'target_time': 5}, '7': {'event_ts_time_zone': 1649927908, 'time': 13.924657508608156, 'name': '07_screw operation', 'sequence': 7, 'lean': 'VA', 'target_time': 10}, '8': {'event_ts_time_zone': 1649927910, 'time': 2.198481158328486, 'name': '08_put back tool', 'sequence': 8, 'lean': 'RNVA', 'target_time': 1}, '9': {'event_ts_time_zone': 1649927913, 'time': 3.0247511921150276, 'name': '09_remove from fixture', 'sequence': 9, 'lean': 'RNVA', 'target_time': 3}, '10': {'event_ts_time_zone': 1649927916, 'time': 2.7477316528063835, 'name': '10_inspection', 'sequence': 10, 'lean': 'RNVA', 'target_time': 3}, '11': {'event_ts_time_zone': 1649927917, 'time': 1.0166970174059835, 'name': '11_return item', 'sequence': 11, 'lean': 'RNVA', 'target_time': 1}}",44.82667804208516,0,-1,-1,40.0,1,0123,phone2022,A12345678,LXKS,C02-2FT-02,AE-33,2,A,0700-1800,2-0700-1800
